최종순위,채널ID,채널명,대표상위세그먼트,대표하위세그먼트,채널구독자수,최근영상조회수평균,최근영상참여율평균,성장성점수_proxy,성장성신뢰도,성장성신뢰도등급,채널력점수,성장성점수,팬밀도점수,라이브친화점수,실전성점수,최종점수,액션버킷,성장성점수_raw,최종점수분위,채널력점수분위,성장성점수분위,팬밀도점수분위,라이브친화점수분위,실전성점수분위,shortlist_선정여부,shortlist_유형,운영우선순위,추천사유,주의사유,자동판정근거,순위변동,운영우선순위변동,최종점수변동,성장성점수변동,팬밀도점수변동,실전성점수변동,신규진입여부,액션버킷변동여부,shortlist_신규선정여부,shortlist_유지여부,shortlist_이탈여부,변동방향,변화요약
849,UC1JxMYOS5GAAMp7Go9u3uTQ,바란(バラン),버츄얼 퍼포먼스형,버튜버,2370.0,2812.5,0.0519272285411635,0.5,0.0,미산출,0.4730426565874729,0.5,0.8039956803455723,0.3992980561555075,0.94896,0.5558879425485962,제외,0.5,0.5421166306695464,0.4713822894168467,0.5072894168466523,0.8039956803455723,0.1147408207343412,0.1228401727861771,False,,1692,팬밀도 상위권,한국 타깃 적합성 낮음 / 성장성 신뢰도 낮음,"최종=0.556, 채널력=0.473, 성장성=0.500, 팬밀도=0.804, 라이브=0.399, 실전성=0.949, 운영제외리스크=0.136, 검증필요리스크=0.298, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
850,UC2Yxfy3TMQXj8t2ggS9hFTw,담익지,버츄얼 퍼포먼스형,버튜버,5120.0,15420.1,0.0187896679556853,0.6787000130316649,1.0,높음,0.5031587473002159,0.6787000130316649,0.3277537796976242,0.4198507610515418,0.99104,0.5556895737461224,보류,0.6787000130316649,0.5415766738660908,0.5286177105831533,0.9406047516198704,0.3277537796976242,0.5024298056155507,0.6241900647948164,False,,896,성장성 상위권 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.556, 채널력=0.503, 성장성=0.679, 팬밀도=0.328, 라이브=0.420, 실전성=0.991, 운영제외리스크=0.000, 검증필요리스크=0.112, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
851,UCMZtpOPBlAwVYl1AfN9KLpQ,나는찬미,창작·비주얼형,코스프레,15600.0,28408.3,0.0185423230681526,0.4441843072181802,0.625,보통,0.7337877969762419,0.4651151920113626,0.3228941684665227,0.4198507610515418,1.0,0.555679900318321,보류,0.4441843072181802,0.541036717062635,0.853671706263499,0.2402807775377969,0.3228941684665227,0.5024298056155507,0.8871490280777538,False,,897,실전성 리스크 낮음,주요 자동 리스크 낮음,"최종=0.556, 채널력=0.734, 성장성=0.465, 팬밀도=0.323, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
853,UCvPtmnAEEOH515Y7G2qRdhw,토우 루체르나,음악·보이스형,보컬로이드JPOP커버,3800.0,3282.9,0.1196261806420662,0.3685205496129204,1.0,높음,0.3285907127429806,0.3685205496129204,0.9719222462203024,0.3076096367911868,0.99104,0.5553152503822181,보류,0.3685205496129204,0.5399568034557235,0.2154427645788336,0.0691144708423326,0.9719222462203024,0.0029697624190064,0.6241900647948164,False,,898,팬밀도 상위권 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.555, 채널력=0.329, 성장성=0.369, 팬밀도=0.972, 라이브=0.308, 실전성=0.991, 운영제외리스크=0.000, 검증필요리스크=0.112, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
854,UCjSo7iF2BHUaOWgdYnT_CmQ,PINKIE kpop,창작·비주얼형,코스프레,799000.0,468388.5,0.0321314366027402,0.5,1.0,높음,0.7015118790496759,0.5,0.5772138228941684,0.3992980561555075,0.8598399999999999,0.555233562850972,제외,0.5,0.5394168466522679,0.8255939524838013,0.5072894168466523,0.5772138228941684,0.1147408207343412,0.0326673866090712,False,,1693,성장성 신뢰도 양호,한국 타깃 적합성 낮음,"최종=0.555, 채널력=0.702, 성장성=0.500, 팬밀도=0.577, 라이브=0.399, 실전성=0.860, 운영제외리스크=0.120, 검증필요리스크=0.202, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
855,UCahoeL-EOU6XzQ0g95ubh3w,우기잉,창작·비주얼형,코스프레,79000.0,25736.7,0.0171735719814708,0.5148278985578681,1.0,높음,0.5339632829373651,0.5148278985578681,0.2904967602591792,0.7982929856735722,0.98208,0.5550273689504787,보류,0.5148278985578681,0.5388768898488121,0.5815334773218143,0.6727861771058316,0.2904967602591792,0.8639308855291576,0.4295356371490281,False,,899,라이브친화도 상위권 / 성장성 신뢰도 양호,수집 영상 수 부족,"최종=0.555, 채널력=0.534, 성장성=0.515, 팬밀도=0.290, 라이브=0.798, 실전성=0.982, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
856,UC6ZeliIDAOqjz5u-_1g0iRg,롤한입,,게임기타,11600.0,102703.2,0.0082214753851585,0.569398654231452,1.0,높음,0.8674271058315335,0.569398654231452,0.0907127429805615,0.4198507610515418,0.99272,0.5549736040811989,보류,0.569398654231452,0.5383369330453563,0.9616630669546437,0.7964362850971922,0.0907127429805615,0.5024298056155507,0.7275917926565875,False,,900,성장성 신뢰도 양호,상위 세그먼트 불명확,"최종=0.555, 채널력=0.867, 성장성=0.569, 팬밀도=0.091, 라이브=0.420, 실전성=0.993, 운영제외리스크=0.000, 검증필요리스크=0.091, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
857,UCkQFRBUPh5mcF1kca4f_DvQ,허니츄러스 HoneyChurros,게임 실황형,니케,413000.0,138184.6,0.0281820814421787,0.5262556113320616,0.875,높음,0.6218412526997841,0.5229736599155539,0.5086393088552916,0.4198507610515418,0.88208,0.554866362476203,보류,0.5262556113320616,0.5377969762419006,0.724622030237581,0.6949244060475162,0.5086393088552916,0.5024298056155507,0.0415766738660907,False,,901,성장성 신뢰도 양호,수집 영상 수 부족,"최종=0.555, 채널력=0.622, 성장성=0.523, 팬밀도=0.509, 라이브=0.420, 실전성=0.882, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
858,UC9t2vU8t88mg2amSMMDMlcg,Dive into Worship 찬양덕후,음악·보이스형,애니송커버,3130.0,1789.5,0.0310003513800363,0.3456713811808072,0.75,보통,0.4524703023758099,0.3842535358856054,0.5577753779697624,0.630867038033407,1.0,0.5544750954290065,보류,0.3456713811808072,0.537257019438445,0.4322354211663067,0.0885529157667386,0.5577753779697624,0.8053455723542117,0.8871490280777538,False,,902,라이브친화도 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.554, 채널력=0.452, 성장성=0.384, 팬밀도=0.558, 라이브=0.631, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
859,UCYHs_t8zn5-jFZ8TwOB7o0w,해옥 HaeOk,음악·보이스형,커버,1640.0,1548.8,0.0353251582434323,0.5,0.0,미산출,0.4687904967602592,0.5,0.6322894168466523,0.3992980561555075,0.98432,0.5544138894168467,보류,0.5,0.5367170626349892,0.458963282937365,0.5072894168466523,0.6322894168466523,0.1147408207343412,0.5361771058315334,False,,903,뚜렷한 강점 신호 부족,성장성 신뢰도 낮음,"최종=0.554, 채널력=0.469, 성장성=0.500, 팬밀도=0.632, 라이브=0.399, 실전성=0.984, 운영제외리스크=0.000, 검증필요리스크=0.196, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
860,UCV-otQlScbHesJzyq3KzFUw,아이돌돌돌돌,음악·보이스형,커버,66300.0,8708.9,0.0138583788630802,0.6043139202390887,1.0,높음,0.6741225701943844,0.6043139202390887,0.199244060475162,0.4198507610515418,1.0,0.5543261705719764,보류,0.6043139202390887,0.5361771058315334,0.7926565874730022,0.8563714902807775,0.199244060475162,0.5024298056155507,0.8871490280777538,False,,904,성장성 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.554, 채널력=0.674, 성장성=0.604, 팬밀도=0.199, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
861,UCDZsaM_pJXUfbS2heNb7tsQ,김붕붕,게임 실황형,니케,7260.0,8138.4,0.0204736867739643,0.5272141279463352,1.0,높음,0.6090037796976242,0.5272141279463352,0.3623110151187905,0.4198507610515418,1.0,0.5542868248423164,보류,0.5272141279463352,0.5356371490280778,0.712742980561555,0.7051835853131749,0.3623110151187905,0.5024298056155507,0.8871490280777538,False,,905,실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.554, 채널력=0.609, 성장성=0.527, 팬밀도=0.362, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
863,UC6JOB9PnBlBUavma8LcC6WQ,한입좌 Youtube,음악·보이스형,ASMR보이스,242000.0,68732.4,0.0142392791707437,0.6246416295116046,1.0,높음,0.6785907127429806,0.6246416295116046,0.2138228941684665,0.4198507610515418,0.99104,0.554083463941499,보류,0.6246416295116046,0.5345572354211663,0.7980561555075594,0.8866090712742981,0.2138228941684665,0.5024298056155507,0.6241900647948164,False,,906,성장성 상위권 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.554, 채널력=0.679, 성장성=0.625, 팬밀도=0.214, 라이브=0.420, 실전성=0.991, 운영제외리스크=0.000, 검증필요리스크=0.112, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
864,UCAd9A4YzTb-g2BLnaZxhECA,짭구,버츄얼 퍼포먼스형,버튜버,140000.0,15352.5,0.0042634631119939,0.4506965559959747,1.0,높음,0.7342467602591792,0.4506965559959747,0.0372570194384449,0.8526680735363656,1.0,0.553826078242805,보류,0.4506965559959747,0.5340172786177105,0.8547516198704104,0.2068034557235421,0.0372570194384449,0.8992980561555075,0.8871490280777538,False,,907,라이브친화도 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.554, 채널력=0.734, 성장성=0.451, 팬밀도=0.037, 라이브=0.853, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
866,UCroepuZGAa2it5JsSUz4D7Q,김베어,,서브컬쳐게임,6690.0,6081.2,0.030434760739285,0.4287133952527411,1.0,높음,0.5837338012958964,0.4287133952527411,0.5475161987041036,0.4198507610515418,0.99272,0.5536659648284988,보류,0.4287133952527411,0.5329373650107991,0.6657667386609071,0.1457883369330453,0.5475161987041036,0.5024298056155507,0.7275917926565875,False,,908,성장성 신뢰도 양호,상위 세그먼트 불명확,"최종=0.554, 채널력=0.584, 성장성=0.429, 팬밀도=0.548, 라이브=0.420, 실전성=0.993, 운영제외리스크=0.000, 검증필요리스크=0.091, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
867,UCntkcTptH5tGqTct7QOCelw,[Haim] 하임ASMR,음악·보이스형,ASMR보이스,7210.0,9031.5,0.038447787784829,0.5,0.0,미산출,0.4708963282937364,0.5,0.6727861771058316,0.3992980561555075,0.97536,0.5536616596112311,보류,0.5,0.5323974082073434,0.4649028077753779,0.5072894168466523,0.6727861771058316,0.1147408207343412,0.3102051835853132,False,,909,뚜렷한 강점 신호 부족,성장성 신뢰도 낮음,"최종=0.554, 채널력=0.471, 성장성=0.500, 팬밀도=0.673, 라이브=0.399, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
868,UCUIBcZD9gySPMDPFxQltuew,덴네146 Denne,,음악기타,6330.0,5999.1,0.0362664228589444,0.4427930216802168,0.125,낮음,0.5040226781857451,0.4928491277100271,0.6398488120950324,0.3992980561555075,0.97704,0.5535993920439047,보류,0.4427930216802168,0.5318574514038877,0.5302375809935205,0.357451403887689,0.6398488120950324,0.1147408207343412,0.3723002159827214,False,,910,뚜렷한 강점 신호 부족,상위 세그먼트 불명확 / 성장성 신뢰도 낮음,"최종=0.554, 채널력=0.504, 성장성=0.493, 팬밀도=0.640, 라이브=0.399, 실전성=0.977, 운영제외리스크=0.000, 검증필요리스크=0.287, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
869,UCukHByk1Ma3FwXRe5ZZ5TAg,바가민은 외롭다진짜,음악·보이스형,성우더빙,120000.0,52345.2,0.0173067106889687,0.3768035983861192,1.0,높음,0.8668196544276459,0.3768035983861192,0.2926565874730021,0.4198507610515418,1.0,0.5535673949239872,보류,0.3768035983861192,0.531317494600432,0.9600431965442764,0.0772138228941684,0.2926565874730021,0.5024298056155507,0.8871490280777538,False,,911,실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.554, 채널력=0.867, 성장성=0.377, 팬밀도=0.293, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
870,UCGW11fLQCAzx_a2cqT-USCA,soink,음악·보이스형,애니송커버,2730.0,26149.7,0.0441368112496329,0.4579717850808693,0.875,높음,0.5099082073434126,0.4632253119457606,0.7348812095032398,0.4198507610515418,0.95984,0.5535535732088078,제외,0.4579717850808693,0.5307775377969762,0.5383369330453563,0.2365010799136069,0.7348812095032398,0.5024298056155507,0.1733261339092872,False,,1694,성장성 신뢰도 양호,한국 타깃 적합성 낮음,"최종=0.554, 채널력=0.510, 성장성=0.463, 팬밀도=0.735, 라이브=0.420, 실전성=0.960, 운영제외리스크=0.120, 검증필요리스크=0.202, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
872,UCdOOVVLWay2SxKma7mEm_pw,RANHEE 란희♥️,창작·비주얼형,코스프레,2950.0,8934.8,0.0408184343568225,0.4578245169268376,1.0,높음,0.3942494600431965,0.4578245169268376,0.7068034557235421,0.4198507610515418,0.99104,0.5532753203659284,보류,0.4578245169268376,0.5296976241900648,0.3239740820734341,0.2219222462203023,0.7068034557235421,0.5024298056155507,0.6241900647948164,False,,912,성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.553, 채널력=0.394, 성장성=0.458, 팬밀도=0.707, 라이브=0.420, 실전성=0.991, 운영제외리스크=0.000, 검증필요리스크=0.112, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
873,UCbdJlv4s8mNBNHkuATKGSVw,별문 StarMun,음악·보이스형,ASMR보이스,173000.0,22151.5,0.0176972283539027,0.4495539413485697,1.0,높음,0.7593547516198704,0.4495539413485697,0.3039956803455723,0.4198507610515418,1.0,0.5527898127677282,보류,0.4495539413485697,0.5291576673866091,0.8790496760259179,0.2035637149028077,0.3039956803455723,0.5024298056155507,0.8871490280777538,False,,913,실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.553, 채널력=0.759, 성장성=0.450, 팬밀도=0.304, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
874,UCJlxs_b9JGhP4IH-YXChLpA,공삼이,음악·보이스형,보컬로이드JPOP커버,12100.0,32945.0,0.0399001174175881,0.2898811915972359,1.0,높음,0.6199244060475162,0.2898811915972359,0.6916846652267818,0.4198507610515418,0.99104,0.552573543485303,보류,0.2898811915972359,0.5286177105831533,0.7224622030237581,0.0280777537796976,0.6916846652267818,0.5024298056155507,0.6241900647948164,False,,914,성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.553, 채널력=0.620, 성장성=0.290, 팬밀도=0.692, 라이브=0.420, 실전성=0.991, 운영제외리스크=0.000, 검증필요리스크=0.112, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
875,UCQdIvK94nuT5qfxT8HbRTzg,일본노래 명곡 판독로봇,음악·보이스형,애니송커버,17300.0,2131.8,0.0215675073608887,0.5600347115352652,1.0,높음,0.53667656587473,0.5600347115352652,0.3849892008639309,0.4198507610515418,1.0,0.552553802070111,보류,0.5600347115352652,0.5280777537796977,0.5874730021598272,0.7802375809935205,0.3849892008639309,0.5024298056155507,0.8871490280777538,False,,915,실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.553, 채널력=0.537, 성장성=0.560, 팬밀도=0.385, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
876,UCfs9UQJvLXRfUCGKOAuWozg,찾았다 내 엔돌핀,,커버기타,103000.0,68512.2,0.0224954597383547,0.3082867904777603,1.0,높음,0.8764848812095033,0.3082867904777603,0.4028077753779697,0.4198507610515418,0.99272,0.5525158999407483,보류,0.3082867904777603,0.5275377969762419,0.9654427645788336,0.0340172786177105,0.4028077753779697,0.5024298056155507,0.7275917926565875,False,,916,성장성 신뢰도 양호,상위 세그먼트 불명확,"최종=0.553, 채널력=0.876, 성장성=0.308, 팬밀도=0.403, 라이브=0.420, 실전성=0.993, 운영제외리스크=0.000, 검증필요리스크=0.091, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
877,UCN0MGLXmqLNN9BEGp9Ojk7A,LIKERSTAR 라이커스타,음악·보이스형,애니송커버,1980.0,1754.3,0.0443010496555747,0.5471400455716345,1.0,높음,0.2456803455723542,0.5471400455716345,0.7381209503239741,0.4198507610515418,0.99104,0.5524883120149813,보류,0.5471400455716345,0.5269978401727862,0.0993520518358531,0.7516198704103672,0.7381209503239741,0.5024298056155507,0.6241900647948164,False,,917,성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.552, 채널력=0.246, 성장성=0.547, 팬밀도=0.738, 라이브=0.420, 실전성=0.991, 운영제외리스크=0.000, 검증필요리스크=0.112, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
878,UCToG69dQsypSexFAJl4q6CA,에니,,게임기타,5760.0,488140.2,0.0233504359039042,0.5,0.0,미산출,0.711501079913607,0.5,0.41792656587473,0.3992980561555075,0.97704,0.5524239904967603,보류,0.5,0.5264578833693304,0.8363930885529157,0.5072894168466523,0.41792656587473,0.1147408207343412,0.3723002159827214,False,,918,뚜렷한 강점 신호 부족,상위 세그먼트 불명확 / 성장성 신뢰도 낮음,"최종=0.552, 채널력=0.712, 성장성=0.500, 팬밀도=0.418, 라이브=0.399, 실전성=0.977, 운영제외리스크=0.000, 검증필요리스크=0.287, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
879,UCbXPVzsVupmaXBgcLlnE-Iw,Chooey Music,음악·보이스형,애니송커버,5670.0,52531.3,0.045504873004309,0.5,0.0,미산출,0.5404967602591793,0.5,0.7467602591792657,0.3992980561555075,0.94416,0.5523920526997841,제외,0.5,0.5259179265658748,0.5955723542116631,0.5072894168466523,0.7467602591792657,0.1147408207343412,0.105291576673866,False,,1695,뚜렷한 강점 신호 부족,한국 타깃 적합성 낮음 / 성장성 신뢰도 낮음,"최종=0.552, 채널력=0.540, 성장성=0.500, 팬밀도=0.747, 라이브=0.399, 실전성=0.944, 운영제외리스크=0.120, 검증필요리스크=0.398, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
880,UCStzYkydCOIn_YARL6jfp0g,헤르베아 모코 HERBEA MOKO,음악·보이스형,커버,1890.0,4242.5,0.046298348243622,0.5,0.0,미산출,0.3812634989200864,0.5,0.755939524838013,0.3992980561555075,0.97536,0.552236173650108,보류,0.5,0.525377969762419,0.3012958963282937,0.5072894168466523,0.755939524838013,0.1147408207343412,0.3102051835853132,False,,919,뚜렷한 강점 신호 부족,성장성 신뢰도 낮음,"최종=0.552, 채널력=0.381, 성장성=0.500, 팬밀도=0.756, 라이브=0.399, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
881,UCKr-25aGqGKsKLf20V0xpAw,알레타의 아틀리에,음악·보이스형,성우,1160.0,28.8,0.1159046468829077,0.5640265014967059,1.0,높음,0.0372300215982721,0.5640265014967059,0.9692224622030238,0.4198507610515418,0.98208,0.5520749810130939,보류,0.5640265014967059,0.5248380129589633,0.0005399568034557,0.7867170626349892,0.9692224622030238,0.5024298056155507,0.4295356371490281,False,,920,팬밀도 상위권 / 성장성 신뢰도 양호,수집 영상 수 부족,"최종=0.552, 채널력=0.037, 성장성=0.564, 팬밀도=0.969, 라이브=0.420, 실전성=0.982, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
882,UC032LUA2DU5dkrsXrPApzNQ,복이복이,창작·비주얼형,일러스트리깅,1070.0,145.5,0.0332683662497061,0.4608841563637531,0.875,높음,0.274932505399568,0.4657736368182839,0.5955723542116631,0.6672070894091786,1.0,0.5520087508349671,보류,0.4608841563637531,0.5242980561555075,0.1336393088552915,0.2435205183585313,0.5955723542116631,0.8150647948164147,0.8871490280777538,False,,921,라이브친화도 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.552, 채널력=0.275, 성장성=0.466, 팬밀도=0.596, 라이브=0.667, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
883,UCgGJTwsdgDlX5xUuxnB2QMQ,민고림,,서브컬쳐게임,2040.0,41235.5,0.0254527608768119,0.5,0.25,낮음,0.6634314254859611,0.5,0.4632829373650108,0.3992980561555075,0.97704,0.5518270682505401,보류,0.5,0.5237580993520519,0.7780777537796977,0.5072894168466523,0.4632829373650108,0.1147408207343412,0.3723002159827214,False,,922,뚜렷한 강점 신호 부족,상위 세그먼트 불명확 / 성장성 신뢰도 낮음,"최종=0.552, 채널력=0.663, 성장성=0.500, 팬밀도=0.463, 라이브=0.399, 실전성=0.977, 운영제외리스크=0.000, 검증필요리스크=0.287, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
884,UC410SiAWKSKTcVabhuX79mA,Hida ASMR 히다,음악·보이스형,ASMR,18900.0,24908.6,0.0394697346449166,0.4427930216802168,0.125,낮음,0.5029967602591793,0.4928491277100271,0.687365010799136,0.3992980561555075,0.9664,0.5518040538149632,보류,0.4427930216802168,0.5232181425485961,0.5275377969762419,0.357451403887689,0.687365010799136,0.1147408207343412,0.2054535637149028,False,,923,뚜렷한 강점 신호 부족,수집 영상 수 부족 / 성장성 신뢰도 낮음,"최종=0.552, 채널력=0.503, 성장성=0.493, 팬밀도=0.687, 라이브=0.399, 실전성=0.966, 운영제외리스크=0.000, 검증필요리스크=0.420, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
886,UC9LB3BsrAb9IJeO6L8r7s0Q,김영민경마,,서브컬쳐게임,2050.0,2474.9,0.02893422923597,0.5441083718326667,1.0,높음,0.4571679265658747,0.5441083718326667,0.5183585313174947,0.4198507610515418,0.99272,0.5517173790052193,보류,0.5441083718326667,0.5221382289416847,0.4422246220302376,0.7473002159827213,0.5183585313174947,0.5024298056155507,0.7275917926565875,False,,924,성장성 신뢰도 양호,상위 세그먼트 불명확,"최종=0.552, 채널력=0.457, 성장성=0.544, 팬밀도=0.518, 라이브=0.420, 실전성=0.993, 운영제외리스크=0.000, 검증필요리스크=0.091, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
888,UC9qwDE50UcXvdplRNZKEoPA,K tube,,서브컬쳐게임,53200.0,34480.2,0.0263526534529269,0.4440510431414071,1.0,높음,0.7715037796976242,0.4440510431414071,0.4805615550755939,0.4198507610515418,0.96152,0.5516838798874333,제외,0.4440510431414071,0.5210583153347732,0.8887688984881209,0.1879049676025918,0.4805615550755939,0.5024298056155507,0.1887149028077753,False,,1696,성장성 신뢰도 양호,한국 타깃 적합성 낮음 / 상위 세그먼트 불명확,"최종=0.552, 채널력=0.772, 성장성=0.444, 팬밀도=0.481, 라이브=0.420, 실전성=0.962, 운영제외리스크=0.120, 검증필요리스크=0.181, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
889,UCM51jlEYyw-oqJvmFjW9nZA,베타갤럭틱,음악·보이스형,보컬로이드JPOP커버,4140.0,866.3,0.0458896261328399,0.5217346983267539,1.0,높음,0.2616630669546436,0.5217346983267539,0.75,0.4198507610515418,0.99104,0.5515044044192441,보류,0.5217346983267539,0.5205183585313174,0.1182505399568034,0.6916846652267818,0.75,0.5024298056155507,0.6241900647948164,False,,925,성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.552, 채널력=0.262, 성장성=0.522, 팬밀도=0.750, 라이브=0.420, 실전성=0.991, 운영제외리스크=0.000, 검증필요리스크=0.112, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
891,UCtup7usUjs_RshOX5LniH-g,Cosmograph,음악·보이스형,성우,129000.0,16263.1,0.0476313332456755,0.526627521470642,1.0,높음,0.5101241900647948,0.526627521470642,0.7705183585313174,0.301784932649175,0.95088,0.5513592066003007,제외,0.526627521470642,0.519438444924406,0.5394168466522679,0.7019438444924406,0.7705183585313174,0.0010799136069114,0.1303995680345572,False,,1697,성장성 신뢰도 양호,한국 타깃 적합성 낮음 / 수집 영상 수 부족,"최종=0.551, 채널력=0.510, 성장성=0.527, 팬밀도=0.771, 라이브=0.302, 실전성=0.951, 운영제외리스크=0.120, 검증필요리스크=0.314, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
892,UCxb9sTwNjLiTrA8bj8t0FtA,도둑고양이,,서브컬쳐게임,12600.0,37687.7,0.02072301029079,0.4377656840258338,1.0,높음,0.7392143628509719,0.4377656840258338,0.3687904967602591,0.4198507610515418,0.99272,0.5510866747994356,보류,0.4377656840258338,0.5188984881209503,0.8601511879049676,0.1744060475161987,0.3687904967602591,0.5024298056155507,0.7275917926565875,False,,926,성장성 신뢰도 양호,상위 세그먼트 불명확,"최종=0.551, 채널력=0.739, 성장성=0.438, 팬밀도=0.369, 라이브=0.420, 실전성=0.993, 운영제외리스크=0.000, 검증필요리스크=0.091, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,유지,순위 1단계 상승
